,test_ARI,RMSE_train,train_ARI,RMSE_test,loglike,test_ARI_std,RMSE_train_std,train_ARI_std,RMSE_test_std,loglike_std,method,missing_rate
38,0.2962742068098501,0.9069846189001868,0.2572943085638363,0.7880835241170002,-126.53946601814786,0.0908787308112333,0.056450014354979816,0.071894493494749,0.08227538454502589,20.568494421446943,EM,0.6
39,0.006146753745678,1.0256562258422794,0.0223133103131648,1.1214846989424272,-75.22024331,0.0122935074913561,0.04162523086111747,0.0044240286471283,0.06363107796462786,21.04756606409307,EM+mean,0.6
40,0.0424798494865414,1.0178699044701314,0.0417278473283728,1.197856165256938,-34.69381215145977,0.0479025497275903,0.0,0.0045561998389169,0.0,0.9724812068716236,EM+median,0.6
41,0.0116063645535895,1.408912380290933,0.0094488376167161,1.3624547301897685,-9.995469207162802,0.0196128450747511,2.220446049250313e-16,0.0079957428794723,2.220446049250313e-16,1.1587465994016688,EM+mode,0.6
42,0.0871275997751545,0.9801879442949084,0.2341721854304636,0.9636612186308868,-4.06444666346981,0.0,0.0,0.0,0.0,0.0,Gibbs,0.7
43,0.2124362551290127,0.8707344496980259,0.2451185814450708,0.9054584396676124,-0.4988034234397926,0.0881499867368948,0.0594122427288979,0.068258709700987,0.0544148784765261,0.0733162590970124,VBEM,0.7
44,0.0685987103911183,0.96267548727356,0.0408661203947764,1.1967193005048153,-96.05291845785334,0.0264767295796282,0.03128998229351348,0.0380763335151846,0.1087511126378907,40.06916692616943,EM,0.7
45,0.0009896091044037,1.0918482864453694,0.0110889587355696,1.1659225541189833,-100.120231,0.0029688273132112,0.025227412643101604,0.0069330548797243,0.028908221116944386,16.65667120715373,EM+mean,0.7
46,0.0009896091044037,0.9953368192703062,0.004547702480058,1.396175777955347,-9.272107727509372,0.0029688273132112,1.1102230246251563e-16,0.0033018721815302,0.0,2.184714617702508,EM+median,0.7
47,0.0122894545838735,1.346613463665212,0.0128206425455868,1.41145697172775,-1219.6973079917657,0.0272776882305223,0.0,0.0098427372328986,0.0,1.9919241769279008,EM+mode,0.7
48,0.0,1.1289861408213793,0.0,1.014776040619291,-6.602047568115149,0.0,0.0,0.0,0.0,0.0,Gibbs,0.8
49,0.0485023259016582,1.086701225757099,0.0791972607388929,1.0002286842077108,-6.049398782516522,0.0475748258174124,0.1023425099539301,0.0447803469888158,0.1020862570964172,0.051400380093468,VBEM,0.8
50,-0.0059032617143428,1.0823247726411656,0.009303285583184,1.0940040410669885,-131.9832050566682,0.0115800475985825,0.037071381451128385,0.0142912766514724,0.0532630721447987,58.00818343265388,EM,0.8
51,0.0,1.1326869301091451,0.0138846380982816,0.9529548014400684,-190.0,0.0,0.025227412643101715,0.0139715829313469,0.028908221116944386,41.29369630785923,EM+mean,0.8
52,0.0,1.0287169895641963,0.0106556133692526,1.040341576782169,-26.27975532816871,0.0,2.220446049250313e-16,0.00890325803158,2.220446049250313e-16,1.1304492889688549,EM+median,0.8
53,0.0004235044997353,1.4580503550187025,0.0120848026273,1.5791328602250316,-1823.757568020564,0.0008470089994706,0.0,0.0089016342761547,2.220446049250313e-16,1.5214885091334578,EM+mode,0.8
54,0.0,1.2105697005585525,0.0265130935564489,1.2954733514832768,-25.023827705870296,0.0,0.0,0.0,0.0,0.0,Gibbs,0.9
55,0.0099208345630225,1.156016065599508,0.0014666988187572,1.2723561536896448,-8.989406327713409,0.0108863330420485,0.0387732286024018,0.00261515549066,0.0422390431818343,0.0140656709087666,VBEM,0.9
56,0.0025235032162295,1.2070718901142157,-0.0003334789472641,1.3135105938386753,-152.3371805385027,0.0049994852151765,0.05398691153004168,0.0010016005217055,0.0344983503071381,31.445057960568928,EM,0.9
57,0.0,1.2055985230225363,-0.0006194494374694,1.5641271937369776,-223.120231,0.0,0.025227412643101715,0.0044545712000585,0.028908221116944386,36.98277277673501,EM+mean,0.9
58,0.0,1.1533073602959865,0.0028277746174795,1.482369186479366,-600935.4392492645,0.0,0.0,0.0014617958068981,0.0,1.602654229874134,EM+median,0.9
59,0.0,1.3124439494551043,-0.0015971689744903,1.6306061051273026,-450.991241211302,0.0,0.0,0.0018470340554111,0.0,1.5994263582683257,EM+mode,0.9
60,0.5488888888888888,,0.6212442709217452,,0.0,1.1102230246251563e-16,,1.1102230246251563e-16,,0.0,KMeans+CC,0.0
61,0.5631276901004305,,0.7198231126754208,,0.0,1.1102230246251563e-16,,0.0,,0.0,KMeans+mean,0.0
62,0.5631276901004305,,0.7198231126754208,,0.0,1.1102230246251563e-16,,0.0,,0.0,KMeans+mode,0.0
63,0.5631276901004305,,0.7198231126754208,,0.0,1.1102230246251563e-16,,0.0,,0.0,KMeans+median,0.0
64,0.1903012490815576,,0.2461285781323322,,0.0,0.0,,2.775557561562892e-17,,0.0,KMeans+CC,0.1
65,0.6044735406437534,,0.6645187273459525,,0.0,0.0,,0.0,,0.0,KMeans+mean,0.1
66,0.5122897800776196,,0.616910221292871,,0.0,1.1102230246251563e-16,,0.0,,0.0,KMeans+mode,0.1
